,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
31684616,2019,5,85322410,11,160,MG,1,817800,30374892,1098,285207,1064,110
31685395,2019,9,85322410,11,455,RS,4,817700,4000,0,260,17,1
31686289,2019,1,85322410,11,161,RS,4,1017801,308350,17,7460,280,12
31686595,2019,10,85322410,11,399,BA,1,517800,64000,1,755,2,0
31687263,2019,1,85322410,11,249,SP,4,817600,29001,3,4577,138,1
31687779,2019,2,85322410,11,776,SP,4,817700,5207,6,492,110,0
31688107,2019,11,85322410,11,741,MG,1,817800,430000,11,1109,0,1
31688531,2019,10,85322410,11,455,AM,1,227600,4696860,239,78374,272,39
31688628,2019,3,85322410,11,741,AM,4,227700,5000000,178,34575,2685,33
31689687,2019,8,85322410,11,776,AM,1,717800,36000,0,2124,0,3
31690857,2019,12,85322410,11,455,SC,4,817600,16100,0,67,1,0
31692367,2019,7,85322410,11,351,MG,4,817600,1350000,826,7095,7772,0
31692958,2019,2,85322410,11,161,BA,1,817800,621000,12,5788,7,6
31695869,2019,9,85322410,11,23,SP,4,817600,10800,0,49,1,0
31697441,2019,2,85322410,11,355,SP,4,817600,240,23,1039,246,0
31698729,2019,8,85322410,11,383,RS,4,1017801,57,0,61,0,0
31701265,2019,8,85322410,11,161,BA,4,517801,955000,9,4789,119,0
31701715,2019,1,85322410,11,791,SP,4,817700,9015,2,623,38,0
31703080,2019,10,85322410,11,161,SP,1,817800,30855000,444,175892,575,86
31703619,2019,1,85322410,11,687,SP,4,817600,192000,4,714,2689,0
31705467,2019,8,85322410,11,493,RO,4,817600,60000,2,5286,6,12
31705911,2019,3,85322410,11,741,PR,4,917900,32084,5,417,51,0
31706606,2019,9,85322410,11,493,MG,4,817700,124000,0,1395,2,1
31708720,2019,5,85322410,11,196,SP,4,817600,40,0,17,2,0
31710217,2019,5,85322410,11,497,PR,4,917900,4000,0,24,1,0
31711787,2019,7,85322410,11,687,RS,4,1017801,6000,0,396,20,0
31711934,2019,4,85322410,11,249,MG,4,817700,1000,0,690,1,1
31712145,2019,1,85322410,11,455,SP,1,817800,254000,12,400,6,0
31713775,2019,5,85322410,11,399,AM,1,517800,204000,4,1964,1,0
31714652,2019,10,85322410,11,267,PE,4,417901,48000,9,2922,38,6
31717837,2019,12,85322410,11,399,RJ,4,817700,12010,2,217,19,0
31720014,2019,11,85322410,11,351,PR,4,917900,44050,2,443,22,0
31720416,2019,7,85322410,11,741,BA,4,817700,26,0,10,0,0
31721310,2019,1,85322410,11,351,RS,4,1017801,28000,4,3220,17,3
31721791,2019,3,85322410,11,249,PR,4,917900,124000,8,4503,54,5
31722818,2019,2,85322410,11,190,PR,4,917900,6500,1,1207,9,0
31722987,2019,8,85322410,11,161,PR,4,917900,1457445,90,13047,669,14
31723314,2019,8,85322410,11,399,RS,4,817700,500000,17,8189,289,16
31723528,2019,4,85322410,11,161,AM,4,227700,25592540,526,62729,9012,46
31723968,2019,11,85322410,11,160,AM,1,227600,219856833,4488,956774,3680,448
31723981,2019,1,85322410,11,399,PR,4,917900,2193987,283,36065,2299,40
31724256,2019,9,85322410,11,741,PR,4,917900,72110,13,1668,69,2
31724942,2019,6,85322410,11,493,PR,4,817700,2626,0,19,2,0
31725267,2019,2,85322410,11,399,PR,4,917900,1243745,120,35942,1451,33
31725489,2019,5,85322410,11,69,MG,4,617700,150,0,254,1,0
31726118,2019,5,85322410,11,741,SP,4,817600,1247000,43,5645,226,7
31726757,2019,9,85322410,11,249,RS,4,1017801,191072,4,2797,130,2
31726903,2019,7,85322410,11,160,CE,4,317901,12000,0,104,3,0
31727368,2019,4,85322410,11,190,MG,4,817700,40000,4,733,116,0
31727806,2019,6,85322410,11,160,SP,1,817800,142448092,3383,752633,2326,387
31727936,2019,3,85322410,11,160,MG,4,817600,27339970,731,64679,5005,71
31728142,2019,1,85322410,11,455,SP,4,817600,6290500,25,33451,2167,10
31728830,2019,7,85322410,11,267,RS,4,817700,56000,4,1198,72,0
31729418,2019,2,85322410,11,161,SP,4,817600,36467544,1318,96821,12631,105
31729541,2019,5,85322410,11,455,SP,1,817800,800000,32,3188,16,2
31729863,2019,7,85322410,11,399,AM,1,717800,1787000,26,35041,10,43
31730342,2019,5,85322410,11,399,AM,1,227600,20593809,661,112719,730,24
31730362,2019,10,85322410,11,160,SP,1,817800,101660761,4220,577137,4247,284
31730513,2019,12,85322410,11,399,AM,1,227600,18699725,812,152834,775,59
31730698,2019,6,85322410,11,741,RJ,4,717700,40,0,33,8,0
31733067,2019,6,85322410,11,493,AM,4,227700,4345500,87,13129,1834,1
31733999,2019,8,85322410,11,351,AM,4,227700,42809500,656,95795,10823,21
31734027,2019,2,85322410,11,741,PR,4,917900,5008400,0,195,1,0
31734203,2019,11,85322410,11,628,AM,4,227700,1146000,43,6532,901,0
31734633,2019,1,85322410,11,190,AM,4,227700,286735500,5151,1263681,62856,506
31734883,2019,9,85322410,11,160,PR,4,917900,2113696,163,19380,1329,34
31735936,2019,10,85322410,11,160,SC,1,927800,7006800,361,47571,58,18
31736370,2019,8,85322410,11,493,RS,4,1017801,65653,5,4546,269,7
31736785,2019,6,85322410,11,399,PR,4,917900,1616381,240,36131,1991,51
31739290,2019,5,85322410,11,399,SC,4,817600,1240150,60,11483,277,4
31740630,2019,1,85322410,11,399,AM,1,717800,770000,36,11820,12,14
31741417,2019,10,85322410,11,160,AM,4,227600,18000,2,14,329,0
31741491,2019,4,85322410,11,267,SP,4,817600,67595500,948,254659,6993,88
31744105,2019,10,85322410,11,161,RS,4,817700,100000,5,1852,82,4
31745038,2019,4,85322410,11,195,SP,4,817600,4000,0,74,233,0
31747121,2019,1,85322410,11,190,RS,4,817600,38000,2,847,9,1
31748148,2019,12,85322410,11,351,SP,4,817700,48252500,205,108398,2797,26
31748251,2019,1,85322410,11,160,BA,4,517801,237346,23,7171,295,10
31752889,2019,10,85322410,11,741,MG,1,817800,136000,4,294,0,0
31755582,2019,12,85322410,11,399,AM,1,717800,305000,4,8088,2,10
31755743,2019,12,85322410,11,493,AM,4,227700,2285600,51,6251,1407,0
31756181,2019,3,85322410,11,160,RJ,4,717700,19060,2,3211,50,5
31756317,2019,8,85322410,11,267,RS,4,817600,88000,1,906,6,1
31756667,2019,10,85322410,11,687,SP,4,817600,372000,4,2602,161,0
31757597,2019,12,85322410,11,160,RJ,4,817700,23565,1,231,14,0
31757655,2019,3,85322410,11,493,MG,4,817600,290,0,8,3,0
31759424,2019,2,85322410,11,361,SP,4,817600,215,1,238,6,0
31759845,2019,6,85322410,11,365,AM,1,717800,24000,2,169,2,0
31762513,2019,1,85322410,11,741,AM,1,717800,28000,0,287,0,0
31763264,2019,3,85322410,11,858,SP,4,817700,36,1,0,9,0
31763498,2019,8,85322410,11,267,RJ,4,817700,8100,1,246,14,0
31764017,2019,12,85322410,11,267,SC,4,927800,38000,2,393,15,1
31764950,2019,1,85322410,11,160,BA,4,517800,8000,0,78,2,0
31766353,2019,7,85322410,11,190,BA,4,817600,104000,5,4611,38,9
31767395,2019,11,85322410,11,160,SE,4,817600,140000,6,1302,573,1
31769811,2019,3,85322410,11,161,MG,4,617700,593911,20,15554,255,28
31770142,2019,3,85322410,11,190,MG,4,817700,16000,1,181,36,0
31771015,2019,3,85322410,11,741,RS,4,1017801,4000,1,1042,136,1
31771576,2019,1,85322410,11,399,MG,1,817800,200000,1,256,1,0
31771898,2019,11,85322410,11,493,RS,4,1017801,37740,1,5947,68,19
31771970,2019,3,85322410,11,399,AM,1,227600,17299031,354,120089,382,21
31772270,2019,2,85322410,11,493,RO,4,817600,4000,0,177,0,1
31774212,2019,11,85322410,11,455,AM,1,227600,3611360,77,62710,98,41
31774546,2019,8,85322410,11,69,PR,4,917900,21,0,15,0,0
31775374,2019,3,85322410,11,455,SP,4,817700,49243340,588,158936,7701,58
31775533,2019,6,85322410,11,160,RS,4,817700,214000,2,928,117,2
31775638,2019,11,85322410,11,160,SC,4,817600,362806,13,5835,143,10
31775650,2019,10,85322410,11,190,AM,4,227700,140998507,1937,443361,20532,144
31776024,2019,5,85322410,11,161,AM,1,517800,2188000,83,11038,13,0
31776430,2019,12,85322410,11,161,MG,4,617700,634436,9,2658,149,4
31777027,2019,6,85322410,11,399,SP,1,817800,11501280,257,81852,210,59
31777783,2019,11,85322410,11,267,AM,1,717800,4000,0,42,0,0
31777935,2019,11,85322410,11,190,AM,4,227700,90596092,1589,251235,14058,87
31778149,2019,10,85322410,11,267,MG,4,817700,592000,25,1607,155,1
31778388,2019,2,85322410,11,161,MG,4,617700,451393,15,13542,174,20
31779052,2019,11,85322410,11,160,RS,4,817700,296000,13,2965,261,1
31779082,2019,7,85322410,11,399,SP,4,817700,305220967,2956,1134763,52870,512
31779835,2019,2,85322410,11,161,SC,1,927800,40000,1,260,13,0
31780574,2019,2,85322410,11,160,RJ,4,717700,100,0,8,7,0
31781093,2019,7,85322410,11,351,SP,4,817600,1688000,41,6691,339,10
31781871,2019,3,85322410,11,455,MG,4,817600,2284000,396,133952,2345,143
31782320,2019,9,85322410,11,493,SC,4,817700,4100,1,697,27,4
31783346,2019,4,85322410,11,399,AM,1,227600,20467498,582,199957,1190,50
31784013,2019,10,85322410,11,160,BA,1,517800,6061050,126,21873,113,29
31785217,2019,11,85322410,11,365,AM,4,227700,372000,97,26684,1150,18
31785905,2019,10,85322410,11,249,MG,4,617700,3800,0,2347,14,1
31786004,2019,4,85322410,11,493,RS,4,1017801,56350,0,4017,287,40
31787976,2019,9,85322410,11,351,MG,4,817700,1784000,31,34033,206,11
31788702,2019,4,85322410,11,355,SP,4,817700,10,0,35,0,0
31789149,2019,4,85322410,11,275,SP,4,817700,141000,0,6897,9,1
31789486,2019,12,85322410,11,160,BA,1,817800,1979000,44,4932,26,0
31790135,2019,7,85322410,11,351,MG,1,817800,16521362,820,18165,338,6
31790198,2019,12,85322410,11,493,SC,4,927800,4000,0,328,0,0
31791062,2019,12,85322410,11,455,AM,1,717800,135000,4,979,2,0
31791683,2019,2,85322410,11,687,MG,4,617700,32000,1,1219,19,1
31793991,2019,7,85322410,11,493,RS,4,817700,4000,0,39,29,0
31794611,2019,7,85322410,11,351,AM,4,227700,51915632,655,212564,13117,87
31797573,2019,7,85322410,11,776,AM,1,717800,36000,0,2298,0,3
31798228,2019,8,85322410,11,647,SP,4,817700,13,0,386,3,0
31798304,2019,7,85322410,11,267,RS,4,817600,1622000,71,18754,423,12
31800070,2019,11,85322410,11,267,RS,4,817600,54000,0,153,1,0
31801727,2019,6,85322410,11,776,MG,4,817600,1000,0,44,0,0
31802886,2019,3,85322410,11,161,RS,1,1017700,12000,1,56,1,0
31803941,2019,3,85322410,11,190,BA,4,817600,44000,2,1628,20,5
31804348,2019,1,85322410,11,776,AM,1,227600,76039,2,1542,1,2
31804718,2019,11,85322410,11,267,SC,4,817700,24,0,8,3,0
31804734,2019,8,85322410,11,190,MG,4,817700,36500,1,485,13,0
31807456,2019,12,85322410,11,161,MG,4,817700,2619160,83,9241,886,4
31809736,2019,8,85322410,11,351,MG,1,817800,5294000,286,14550,115,5
31810204,2019,3,85322410,11,160,PR,1,917800,30000,0,99,0,0
31812372,2019,6,85322410,11,455,BA,4,517801,2000,0,366,5,0
31813258,2019,7,85322410,11,365,SP,4,817700,1000,0,69,1,0
31813361,2019,8,85322410,11,351,RJ,4,817700,4000,0,12,2,0
31813512,2019,4,85322410,11,267,SC,4,817600,3481430,128,23753,345,25
31814965,2019,9,85322410,11,160,AM,1,417902,1378000,19,3026,7,1
31815666,2019,5,85322410,11,161,BA,4,517801,138634,3,4234,40,4
31816773,2019,4,85322410,11,379,SP,4,817700,3000,0,107,3,0
31817254,2019,8,85322410,11,190,AM,1,517800,8132000,335,41423,82,0
31817772,2019,3,85322410,11,858,MG,4,617700,50000,1,351,41,0
31820088,2019,3,85322410,11,161,SP,4,817700,26156740,518,151755,4524,62
31820784,2019,5,85322410,11,455,AM,1,717800,1446000,27,13654,22,17
31821065,2019,8,85322410,11,365,AM,4,227700,261000,80,18305,1013,14
31821174,2019,5,85322410,11,160,MG,4,617700,83804103,854,204519,11170,278
31822201,2019,10,85322410,11,399,SP,4,817700,163887667,2543,882987,33845,346
31822589,2019,6,85322410,11,493,SP,1,817800,851500,13,24982,87,5
31824465,2019,1,85322410,11,383,SP,4,817700,1015189,14,13903,136,7
31824625,2019,2,85322410,11,160,SP,4,817700,603395703,7423,1440332,84691,495
31825019,2019,10,85322410,11,160,BA,4,517801,380000,6,1216,48,0
31825375,2019,3,85322410,11,399,PR,4,817700,240,0,64,1,0
31825424,2019,1,85322410,11,160,SC,4,927800,42000,1,1148,13,0
31825547,2019,10,85322410,11,399,PR,4,817700,18100,1,1554,24,8
31826673,2019,8,85322410,11,161,RS,4,817700,32500,2,486,60,0
31827076,2019,7,85322410,11,455,BA,4,817700,40,0,2,0,0
31829854,2019,12,85322410,11,741,SP,4,817600,961250,36,5299,175,7
31829966,2019,9,85322410,11,791,RS,4,1017801,4000,0,36,45,0
31830597,2019,1,85322410,11,160,RS,4,817700,2803900,66,10436,518,5
31830831,2019,4,85322410,11,267,BA,1,517800,52000,0,250,0,0
31830868,2019,7,85322410,11,687,MG,4,617700,500,0,31,1,0
31831499,2019,1,85322410,11,267,BA,1,517800,20000,0,22,1,0
31831584,2019,10,85322410,11,399,MG,4,617700,6044938,55,6234,432,5
31832048,2019,10,85322410,11,383,SP,4,817600,762020,4,8294,45,6
31832819,2019,4,85322410,11,399,SC,4,817600,765710,43,58459,183,8
31833371,2019,9,85322410,11,399,MG,4,617700,326055,9,18485,212,16
31834915,2019,2,85322410,11,190,SP,1,817800,11343000,238,42320,232,19
31835283,2019,10,85322410,11,161,MG,4,817600,1083000,30,6061,348,25
31835835,2019,7,85322410,11,267,AM,1,227600,1502000,32,2841,38,1
31836297,2019,7,85322410,11,455,AM,1,717800,761000,11,6187,4,7
31837019,2019,7,85322410,11,399,RS,4,817700,240000,8,4822,191,11
31837062,2019,7,85322410,11,267,RS,4,1017801,3445030,132,15024,1345,31
31837513,2019,10,85322410,11,741,AM,1,227600,6401000,501,12712,603,4
31839295,2019,5,85322410,11,267,MG,4,817700,280590,7,757,72,0
31839437,2019,6,85322410,11,161,RJ,4,717700,20000,5,12,8,0
31839510,2019,10,85322410,11,249,SC,4,817600,60350,3,1901,28,1
31840717,2019,9,85322410,11,161,RS,4,817600,244000,33,5039,221,10
31841875,2019,2,85322410,11,687,SP,4,817700,674800,8,3353,440,3
31841894,2019,6,85322410,11,365,SP,1,817800,40000,63,1999,61,0
31842778,2019,5,85322410,11,399,MG,4,817600,1420055,37,22626,331,20
31842799,2019,5,85322410,11,776,AM,1,227600,187263,86,4889,32,2
31843336,2019,6,85322410,11,375,MG,4,817600,5000,124,4990,751,4
31843376,2019,5,85322410,11,687,AM,4,227700,109647,4,2560,756,2
31843452,2019,2,85322410,11,161,MG,4,817700,6383990,200,12752,1505,54
31843699,2019,8,85322410,11,160,AM,1,717800,15762751,235,98885,132,87
31846143,2019,8,85322410,11,351,MG,4,817700,630000,7,1323,42,1
31847940,2019,12,85322410,11,455,MG,4,617700,24500,0,548,4,0
31848519,2019,11,85322410,11,687,PR,4,817700,20,0,4,0,0
31848559,2019,3,85322410,11,249,SP,4,817700,32600,1,1823,10,0
31849152,2019,9,85322410,11,267,MG,4,617700,182100,8,2031,92,3
31849731,2019,7,85322410,11,687,PR,4,917900,5225,1,898,5,1
31852744,2019,5,85322410,11,190,BA,4,817600,52000,3,1869,20,5
31854092,2019,9,85322410,11,267,DF,4,817700,10000,1,39,85,0
31855338,2019,3,85322410,11,249,MG,4,817600,1500,0,1665,1,2
31858076,2019,8,85322410,11,687,AM,4,227700,63873,3,1295,190,0
31858481,2019,9,85322410,11,573,AM,4,227700,6000,0,35,4,0
31859006,2019,6,85322410,11,161,BA,4,517801,39507,0,180,8,0
31860523,2019,12,85322410,11,149,RS,4,1017801,1053,0,76,3,0
31860540,2019,9,85322410,11,160,CE,1,817800,132000,0,360,0,0
31860855,2019,1,85322410,11,267,MG,4,817700,204000,7,1058,48,1
31862530,2019,1,85322410,11,249,BA,4,517801,2000,0,480,13,0
31863398,2019,3,85322410,11,15,SP,4,817600,25,0,6,0,0
31865271,2019,2,85322410,11,351,MG,1,817800,11196000,316,17834,298,6
31868152,2019,7,85322410,11,386,SP,4,817600,44000,4,705,15,0
31868343,2019,7,85322410,11,160,PE,4,417901,52000,4,1206,21,7
31869069,2019,7,85322410,11,365,AM,1,717800,8000,0,255,0,0
31870699,2019,9,85322410,11,351,PR,4,917900,24000,1,76,19,0
31871348,2019,10,85322410,11,249,PR,4,917900,48331,7,1575,52,2
31871609,2019,8,85322410,11,776,MG,1,817800,208100,6,397,1,0
31872037,2019,10,85322410,11,160,PE,4,417901,24000,1,300,18,9
31872946,2019,8,85322410,11,791,SP,4,817700,585,2,285,154,0
31873531,2019,8,85322410,11,267,RS,4,1017801,1569350,61,10221,1094,7
31873638,2019,11,85322410,11,741,AM,1,717800,84000,1,1747,1,2
31873655,2019,6,85322410,11,831,AM,4,227700,26000,0,320,1,0
31873919,2019,2,85322410,11,190,SP,4,817700,18821978,1269,173548,17235,63
31874011,2019,3,85322410,11,493,RS,4,817700,10500,0,237,1,0
31874695,2019,10,85322410,11,190,SC,4,817600,30000,2,2208,11,1
31874835,2019,9,85322410,11,161,MG,4,817600,1168000,30,5144,134,55
31875234,2019,1,85322410,11,858,SP,4,817700,8,0,0,0,0
31875529,2019,3,85322410,11,791,AM,4,227700,6400,2,2004,27,3
31876373,2019,10,85322410,11,160,PR,1,917800,1367000,57,6247,20,0
31877092,2019,3,85322410,11,399,SC,4,817600,1833392,41,26272,337,12
31878005,2019,3,85322410,11,160,SC,4,817600,2858700,48,51063,572,109
31878234,2019,10,85322410,11,776,SP,4,817700,2000,0,80,1,0
31878293,2019,2,85322410,11,160,MG,4,817600,23096520,400,72103,3525,68
31878471,2019,2,85322410,11,190,MG,4,817600,873000,53,11642,168,6
31878724,2019,11,85322410,11,493,MG,4,617700,237420,4,5253,36,10
31879367,2019,5,85322410,11,267,MG,4,817600,1436870,57,7109,444,8
31880106,2019,3,85322410,11,399,BA,4,517801,39000,1,2889,11,7
31880237,2019,9,85322410,11,776,AM,4,227700,13000,17,3416,222,2
31880538,2019,12,85322410,11,161,PR,4,917900,1464954,52,8563,455,46
31880638,2019,5,85322410,11,267,PR,4,917900,2049483,162,11780,1257,13
31881315,2019,7,85322410,11,383,PR,4,917900,14304,2,4475,45,11
31881523,2019,2,85322410,11,267,SP,4,817700,13248405,780,51396,7250,22
31881658,2019,9,85322410,11,399,SC,4,817600,1658778,23,17557,109,3
31882698,2019,10,85322410,11,399,MG,1,817800,20000,0,200,0,0
31883431,2019,3,85322410,11,267,SP,4,817600,22952650,859,63918,3859,13
31883635,2019,5,85322410,11,267,MG,4,617700,460000,13,2402,189,4
31884169,2019,8,85322410,11,493,SP,1,817800,2013000,16,18320,121,4
31884437,2019,8,85322410,11,493,SP,4,817700,3596927,80,21580,1501,8
31884788,2019,5,85322410,11,383,SP,4,817600,864790,7,11643,105,6
31884871,2019,6,85322410,11,160,MG,4,817700,19242900,122,25306,1856,9
31885288,2019,6,85322410,11,455,SP,4,817600,6464082,67,46720,3991,10
31885559,2019,10,85322410,11,267,PR,4,917900,2196190,144,9605,1425,14
31885721,2019,5,85322410,11,399,MG,4,817700,13059160,141,41192,1345,36
31886420,2019,4,85322410,11,267,RS,4,817600,12000,1,144,48,0
31886581,2019,4,85322410,11,493,PR,4,917900,90512,14,6655,116,7
31887202,2019,12,85322410,11,399,SC,4,817600,47027,14,5172,276,20
31887247,2019,4,85322410,11,267,AM,1,717800,4000,0,7,1,0
31888802,2019,2,85322410,11,399,SC,4,817700,192100,15,7943,275,1
31888833,2019,4,85322410,11,776,AM,1,227600,38136,53,2303,29,1
31889908,2019,2,85322410,11,455,PR,4,917900,103780,7,3319,60,4
31890388,2019,5,85322410,11,160,SC,4,817600,2416750,109,38693,855,100
31890449,2019,1,85322410,11,383,SP,4,817600,684005,6,7062,91,1
31890578,2019,11,85322410,11,399,MG,4,817700,1366000,16,2452,230,1
31890631,2019,4,85322410,11,161,SC,4,817600,378350,16,12404,91,30
31891840,2019,9,85322410,11,161,RS,4,1017801,1312051,39,17705,516,17
31893097,2019,8,85322410,11,267,AM,1,227600,3042000,58,7079,52,1
31893235,2019,11,85322410,11,383,SP,4,817700,1471940,18,25146,750,5
31893371,2019,2,85322410,11,267,MG,4,817600,7159000,379,22671,1227,11
31893999,2019,12,85322410,11,249,PR,4,917900,44490,6,1796,50,2
31894278,2019,10,85322410,11,687,AM,4,227700,20000,1,139,16,0
31894315,2019,4,85322410,11,160,ES,4,817700,1018,1,129,8,0
31895549,2019,12,85322410,11,160,BA,1,517800,990000,14,7931,11,16
31896943,2019,9,85322410,11,351,MG,1,817800,1172000,39,92331,54,31
31898162,2019,9,85322410,11,160,AM,1,717800,13420000,221,151219,73,43
31899608,2019,2,85322410,11,267,AM,1,817800,276000,6,641,5,0
31900456,2019,2,85322410,11,351,MG,4,817700,454000,9,953,84,0
31905640,2019,6,85322410,11,383,MG,4,617700,12800,0,893,10,1
31906398,2019,5,85322410,11,160,BA,4,517801,184000,7,84787,87,83
31906478,2019,9,85322410,11,249,SC,4,817700,6055,6,434,252,0
31906908,2019,4,85322410,11,399,RS,4,817700,55950,2,1772,104,4
31906923,2019,5,85322410,11,160,BA,1,517800,2496000,40,8081,21,3
31907024,2019,6,85322410,11,161,AM,4,227600,10000,0,13,120,0
31907511,2019,6,85322410,11,160,SC,1,927700,31264600,628,84018,133,13
31911486,2019,2,85322410,11,160,BA,1,817800,70000,1,2388,1,2
31913444,2019,11,85322410,11,455,RS,4,817600,6000,1,210,3,0
31914150,2019,12,85322410,11,190,SC,4,817600,350,0,143,3,1
31915904,2019,5,85322410,11,399,BA,4,517801,28000,1,1331,7,1
31918709,2019,5,85322410,11,741,SC,4,817700,478000,32,4159,598,2
31919467,2019,8,85322410,11,493,PE,4,417901,8414,0,3651,3,15
31919501,2019,10,85322410,11,399,RJ,4,817700,10,0,62,13,0
31919869,2019,3,85322410,11,190,SC,4,817700,22,0,18,0,0
31920728,2019,8,85322410,11,160,PE,4,817700,1000,0,7,0,0
31921056,2019,4,85322410,11,160,CE,4,317901,472000,17,12200,1274,2
31921548,2019,9,85322410,11,249,AM,4,227700,10142000,308,76606,3859,17
31922286,2019,10,85322410,11,687,PR,4,917900,12150,2,563,14,1
31923475,2019,5,85322410,11,399,SP,4,817600,106576785,2027,508894,15707,270
31923875,2019,5,85322410,11,351,SP,4,817700,1870130,30,4845,971,2
31923877,2019,3,85322410,11,267,AM,1,227600,2102000,91,8008,142,3
31923917,2019,5,85322410,11,351,SP,4,817600,2168000,98,8491,568,16
31924426,2019,3,85322410,11,160,AM,4,227700,436641010,8907,3149576,107529,1350
31925257,2019,8,85322410,11,687,SP,4,817700,1584753,39,10486,1339,9
31926029,2019,10,85322410,11,190,SP,4,817700,17304228,1948,139866,9415,46
31926133,2019,1,85322410,11,767,SP,4,817700,120000,1,77,7,0
31926184,2019,11,85322410,11,493,SP,4,817600,2928777,45,12617,1312,6
31927151,2019,3,85322410,11,399,MG,4,817600,8531950,109,35710,876,32
31927808,2019,7,85322410,11,455,MG,4,617700,920400,14,10341,262,8
31928061,2019,12,85322410,11,190,RS,4,817700,2000,0,22,1,0
31928986,2019,8,85322410,11,161,SP,4,817700,37582450,564,176488,4723,69
31929795,2019,11,85322410,11,741,SP,4,817600,628012,22,2651,132,3
31931994,2019,12,85322410,11,161,RS,4,817700,716100,10,1107,59,1
31932147,2019,5,85322410,11,160,PR,4,917900,2547148,254,27716,2923,43
31932349,2019,12,85322410,11,160,SP,1,817800,51340142,3261,155432,1973,106
31933013,2019,7,85322410,11,493,SP,4,817700,1377749,40,10279,911,3
31933235,2019,2,85322410,11,383,PR,4,917900,3000,1,80,32,0
31933331,2019,3,85322410,11,351,SP,4,817700,2100500,29,17641,493,6
31934318,2019,12,85322410,11,776,SP,4,817600,25410,1,98,15,0
31935188,2019,5,85322410,11,267,AM,4,227700,9521000,151,31920,3155,24
