CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
2013,10,85322410,11,351,RS,1,817800,1440000,69,4902,9,0
2013,10,85322410,11,455,MG,4,817700,22000,1,234,15,1
2013,9,85322410,11,399,DF,4,817700,760,0,396,42,0
2013,3,85322410,11,493,DF,4,117600,10000,0,25,4,0
2013,2,85322410,11,160,RS,1,1017700,253000,28,1173,430,4
2013,6,85322410,11,246,AM,4,227700,148000,15,1594,120,2
2013,10,85322410,11,267,RS,4,1017600,4618000,119,6171,706,11
2013,11,85322410,11,493,AM,1,227600,729550,178,9175,377,19
2013,7,85322410,11,190,SC,4,817700,530,0,87,1,0
2013,8,85322410,11,365,AM,1,227600,6600,2,540,2,0
2013,8,85322410,11,161,RS,1,1017700,1533000,187,13534,105,27
2013,12,85322410,11,399,PR,4,817600,65000,15,1336,45,2
2013,11,85322410,11,161,AM,1,717800,320000,13,1084,7,0
2013,7,85322410,11,399,AM,4,817700,16708000,151,71775,4421,42
2013,10,85322410,11,399,PE,4,417700,8000,0,63,4,1
2013,8,85322410,11,399,PR,1,917800,70000,1,451,1,0
2013,8,85322410,11,741,SP,1,817800,3500,4,736,1,0
2013,12,85322410,11,161,BA,1,517600,745000,31,7251,63,4
2013,6,85322410,11,776,MG,4,817700,2000,0,29,1,0
2013,4,85322410,11,399,PE,4,417700,12000,3,2268,169,31
2013,7,85322410,11,399,RJ,4,717700,1,0,13,5,0
2013,10,85322410,11,455,AM,1,717800,3151700,14,5831,13,8
2013,9,85322410,11,161,MG,4,817600,50000,2,92,30,0
2013,3,85322410,11,160,PR,1,917800,13060000,152,48343,956,24
2013,8,85322410,11,741,SC,4,817600,4000,1,34,10,0
2013,2,85322410,11,399,RS,4,817600,100000,54,13500,295,25
2013,5,85322410,11,776,SP,4,817600,1500,0,315,19,2
2013,11,85322410,11,741,AM,1,927700,10000,2,200,4,0
2013,8,85322410,11,386,CE,4,317700,7,14,5119,247,2
2013,2,85322410,11,741,PA,4,817600,103,0,6,10,0
2013,5,85322410,11,607,SP,4,817600,14000,1,414,223,0
2013,7,85322410,11,399,PE,4,417700,60000,5,2022,98,28
2013,11,85322410,11,776,PR,4,915200,500,0,38,5,0
2013,9,85322410,11,687,PR,4,817700,4000,0,98,3,0
2013,2,85322410,11,607,SP,4,817600,30000,2,1189,176,0
2013,9,85322410,11,267,SP,4,227700,242000,2,631,684,1
2013,8,85322410,11,149,PR,4,915200,1000,0,155,5,1
2013,5,85322410,11,791,SP,4,817600,46000,4,1741,246,5
2013,4,85322410,11,607,SP,4,817600,42000,2,1643,268,0
2013,9,85322410,11,160,MG,4,817700,10840000,122,25661,1497,14
2013,7,85322410,11,160,AM,4,817700,36092000,320,82935,12202,53
2013,6,85322410,11,375,SP,4,817700,30,0,2,0,0
2013,8,85322410,11,607,AM,4,227600,2800,11,3809,94,8
2013,4,85322410,11,455,PR,1,917800,3672000,39,60508,89,30
2013,3,85322410,11,190,MG,1,817800,2000,2,71,7,0
2013,8,85322410,11,741,AM,4,817700,225000,1,177,7,0
2013,8,85322410,11,161,RJ,4,717700,8000,3,48,41,0
2013,9,85322410,11,741,SC,4,927800,150000,18,3940,475,4
2013,6,85322410,11,399,SP,1,817800,19383000,6528,122339,3319,72
2013,5,85322410,11,161,AM,1,717800,11625000,4036,27886,1958,4
2013,3,85322410,11,493,AM,1,227600,116000,2,387,1,0
2013,2,85322410,11,361,BA,4,517700,40000,0,260,8,0
2013,12,85322410,11,831,AM,4,227700,18000,0,847,7,1
2013,3,85322410,11,267,SC,4,817600,44000,3,238,38,0
2013,7,85322410,11,741,RS,4,1017600,97000,15,1699,203,2
2013,2,85322410,11,249,AM,4,227700,18815000,429,51046,3379,65
2013,8,85322410,11,249,SP,1,817800,2557000,13,10573,22,4
2013,8,85322410,11,399,MG,1,817800,274000,3,808,3,0
2013,5,85322410,11,399,SP,1,817800,6191000,3465,19227,2258,21
2013,7,85322410,11,687,AM,4,227700,903000,77,9063,609,13
2013,11,85322410,11,160,RS,4,1017600,1576650,102,3514,1350,5
2013,10,85322410,11,249,MG,4,615100,159715,22,20816,256,29
2013,8,85322410,11,249,RS,4,1017600,1178068,23,9925,908,26
2013,2,85322410,11,190,SP,4,817700,297934125,3650,1080151,54202,764
2013,2,85322410,11,249,SP,4,817600,2148035,118,14153,1019,15
2013,8,85322410,11,493,RS,4,1017600,90400,24,1425,437,3
2013,11,85322410,11,831,RS,4,1017600,4000,0,45,2,0
2013,3,85322410,11,160,MG,4,817600,664000,33,4934,264,6
2013,5,85322410,11,161,AM,4,227700,121469000,6983,319604,42495,252
2013,11,85322410,11,455,MG,4,817700,33070,1,168,8,0
2013,1,85322410,11,161,BA,4,517700,1526100,18,3443,120,2
2013,8,85322410,11,161,RS,4,1017600,1728997,93,13061,1750,132
2013,11,85322410,11,741,AM,1,817800,242000,3,9457,3,7
2013,3,85322410,11,687,AM,4,227700,374000,47,5836,249,8
2013,7,85322410,11,190,BA,4,517700,287550,4,575,23,1
2013,3,85322410,11,399,SP,4,817600,42059575,1100,177854,10543,116
2013,6,85322410,11,687,SP,4,817700,4660432,88,21066,1825,37
2013,3,85322410,11,493,SP,4,817600,9816510,122,20450,3855,5
2013,12,85322410,11,160,SP,4,817700,237254001,5274,934742,63706,281
2013,11,85322410,11,160,BA,4,817600,9139,0,34,6,0
2013,6,85322410,11,160,RS,4,1017600,12417850,244,41199,2482,81
2013,9,85322410,11,351,SP,4,817700,912000,9,3696,110,0
2013,4,85322410,11,379,PR,4,915200,40,0,2,4,0
2013,2,85322410,11,23,RS,4,1017600,596000,2,3477,101,6
2013,4,85322410,11,249,AM,1,227600,599000,20,2367,22,0
2013,7,85322410,11,160,MG,1,717600,2744000,8,1589,2,1
2013,4,85322410,11,267,PR,4,915200,1670250,85,2322,617,3
2013,7,85322410,11,355,SP,4,817700,228000,33,3491,245,1
2013,2,85322410,11,161,BA,4,517700,2267200,50,3944,629,2
2013,6,85322410,11,160,BA,1,517600,8172450,714,17121,475,30
2013,11,85322410,11,160,MG,1,817800,12736000,422,43931,287,32
2013,5,85322410,11,687,BA,4,517700,8000,6,149,35,0
2013,5,85322410,11,399,SC,4,925200,7150,0,263,11,0
2013,6,85322410,11,161,BA,4,517700,3015100,64,4227,487,4
2013,2,85322410,11,607,AM,4,227700,10000,0,19,12,0
2013,11,85322410,11,161,PR,1,917800,22952000,86,112930,196,55
2013,12,85322410,11,160,SC,4,817700,1380490,11,5619,98,8
2013,3,85322410,11,399,SC,4,817600,10000,1,480,3,1
2013,1,85322410,11,351,PR,4,817600,60000,1,138,6,0
2013,4,85322410,11,399,SP,4,227700,150317000,787,358664,31504,0
2013,11,85322410,11,628,SP,4,817700,120690,3,2254,176,5
2013,8,85322410,11,791,MG,4,817700,7400,4,532,29,1
2013,12,85322410,11,791,SP,1,817800,20931,9,704,8,0
2013,1,85322410,11,383,MG,4,615100,80000,3,1040,34,1
2013,2,85322410,11,493,RS,4,1017600,181800,23,1691,459,1
2013,7,85322410,11,351,SP,4,817600,1202060,18,3314,252,3
2013,8,85322410,11,160,RS,4,1017600,10567235,307,36066,3320,80
2013,4,85322410,11,267,SP,4,817600,1076000,188,3232,879,2
2013,8,85322410,11,493,AM,1,227600,2546880,118,18754,624,41
2013,8,85322410,11,249,PE,4,417700,28000,1,186,14,2
2013,1,85322410,11,776,AM,4,227700,24298,3,222,46,0
2013,2,85322410,11,399,RS,4,1017600,462400,87,19735,1208,47
2013,8,85322410,11,249,SP,4,817600,9248127,584,43897,4924,28
2013,10,85322410,11,160,AM,1,717800,35091500,679,168896,533,471
2013,1,85322410,11,161,MG,4,615100,329299,7,3343,105,6
2013,6,85322410,11,187,AM,1,717800,105000,4,2084,5,1
2013,1,85322410,11,741,PR,4,915200,520000,2,1231,13,1
2013,9,85322410,11,160,BA,4,517700,45300,2,254,109,0
2013,3,85322410,11,267,RS,4,1017600,1566000,135,2048,1126,6
2013,9,85322410,11,267,PB,1,717800,684000,14,954,6,1
2013,11,85322410,11,687,SP,4,817700,2623000,48,12322,1152,26
2013,10,85322410,11,160,RS,4,817600,2316000,198,6331,1045,14
2013,10,85322410,11,267,MG,4,817600,148000,6,453,47,2
2013,12,85322410,11,493,SC,4,817600,16000,0,128,1,0
2013,12,85322410,11,249,SP,4,817600,3156903,174,13734,2782,5
2013,4,85322410,11,249,SC,4,817600,100000,6,200,32,0
2013,1,85322410,11,351,SP,4,817700,5178000,271,28507,4909,27
2013,3,85322410,11,351,AM,4,227700,3043500,86,11804,1337,1
2013,8,85322410,11,741,SP,4,817600,81744,2,863,35,0
2013,9,85322410,11,190,PR,4,915200,1287213,20,6124,406,5
2013,3,85322410,11,267,AM,1,227600,140000,3,101,5,0
2013,5,85322410,11,267,AM,1,227600,8135500,166,19099,106,8
2013,10,85322410,11,23,SP,4,817600,41696,2,277,338,0
2013,7,85322410,11,267,SC,4,817600,16000,1,111,84,0
2013,8,85322410,11,399,AM,4,817700,26243000,201,93887,4763,54
2013,2,85322410,11,160,BA,1,817800,30000,2,118,2,0
2013,7,85322410,11,161,SP,1,817800,43373816,2940,76742,6003,84
2013,2,85322410,11,161,MG,4,615100,707500,20,7286,320,10
2013,4,85322410,11,687,MG,4,817700,180,0,1,0,0
2013,8,85322410,11,455,SP,4,817600,2180500,206,9049,2778,20
2013,8,85322410,11,776,PR,4,915200,1500,0,117,6,0
2013,2,85322410,11,249,PE,4,417700,100,1,14,27,1
2013,9,85322410,11,399,BA,4,517700,50000,5,4300,32,0
2013,4,85322410,11,161,SP,1,817800,21011680,1173,39828,2854,45
2013,1,85322410,11,351,SP,1,817800,675000,1055,3036,612,1
2013,4,85322410,11,160,BA,4,517700,5378000,254,24495,2342,0
2013,11,85322410,11,190,RS,4,817700,2000,0,112,1,0
2013,12,85322410,11,687,SP,1,817800,4000,1,49,1,0
2013,11,85322410,11,365,AM,1,227600,744500,8,1257,0,0
2013,10,85322410,11,365,AM,1,227600,1009500,80,4556,26,1
2013,2,85322410,11,190,SC,4,817700,40,0,0,0,0
2013,2,85322410,11,161,BA,1,817800,540000,25,5684,126,3
2013,5,85322410,11,365,RS,4,1017600,100000,3,85,13,0
2013,8,85322410,11,399,MS,4,817700,2500,1,75,10,0
2013,9,85322410,11,493,SP,4,817600,4825003,59,8800,2354,3
2013,11,85322410,11,161,CE,4,317700,3000,0,111,1,0
2013,11,85322410,11,190,MG,4,817600,4000,0,62,2,0
2013,12,85322410,11,687,SC,4,925200,2000,0,100,6,0
2013,1,85322410,11,160,MG,1,817800,36584000,1287,116210,867,80
2013,11,85322410,11,493,SC,4,925200,8500,0,270,3,1
2013,8,85322410,11,776,RS,4,1017600,4000,0,37,1,0
2013,7,85322410,11,687,BA,4,817600,4000,0,86,8,0
2013,10,85322410,11,455,PR,1,917800,3476000,27,45307,148,22
2013,11,85322410,11,399,SP,4,227700,138471000,683,293923,25126,163
2013,6,85322410,11,190,AM,4,227600,4000,1,51,3,0
2013,1,85322410,11,160,RS,4,817600,40000,0,85,1,0
2013,7,85322410,11,267,AM,1,227600,5038000,96,9992,75,4
2013,2,85322410,11,580,AM,4,227700,90000,1,45,14,0
2013,10,85322410,11,741,AM,1,717800,96000,0,182,0,0
2013,8,85322410,11,399,BA,4,517700,44000,13,1144,86,0
2013,6,85322410,11,23,SP,4,817600,40,0,24,486,0
2013,3,85322410,11,447,AM,1,227600,24000,1,60,0,0
2013,1,85322410,11,161,PR,1,917800,8484500,47,56764,600,28
2013,12,85322410,11,607,AM,4,227700,20000,14,31800,340,58
2013,10,85322410,11,628,RS,4,1017600,2000,1,240,9,1
2013,6,85322410,11,160,MG,1,717600,2399000,6,1389,2,1
2013,2,85322410,11,160,AM,1,817800,753300,2115,7665,1466,7
2013,10,85322410,11,161,AM,1,817800,10438000,1328,18846,2565,47
2013,12,85322410,11,628,MG,4,615100,100,0,2,1,0
2013,11,85322410,11,741,SC,4,925200,5100,0,211,1,1
2013,4,85322410,11,187,MG,4,615100,14000,18,227,71,0
2013,6,85322410,11,455,SC,4,817600,90000,12,2580,46,3
2013,8,85322410,11,791,RS,4,1017600,3000,0,840,17,1
2013,8,85322410,11,249,DF,4,817600,110000,5,1063,50,0
2013,4,85322410,11,249,SP,1,817800,110000,3,6038,3,2
2013,4,85322410,11,187,SP,4,817700,97000,37,3580,335,2
2013,3,85322410,11,776,PR,4,915200,1000,0,150,157,57
2013,9,85322410,11,271,CE,1,817800,1,0,19,0,0
2013,5,85322410,11,455,SC,4,817600,84000,3,378,12,1
2013,11,85322410,11,355,SP,4,817700,247000,24,644,224,0
2013,7,85322410,11,399,SP,4,227700,95503000,492,245042,18128,134
2013,10,85322410,11,271,SP,4,817600,900,0,396,5,0
2013,12,85322410,11,160,RS,4,817600,892000,144,1509,617,0
2013,1,85322410,11,249,SC,4,817600,12000,1,188,23,0
2013,10,85322410,11,399,MG,4,817600,50000,9,7250,275,4
2013,4,85322410,11,187,AM,1,717800,2000,0,12,0,0
2013,9,85322410,11,628,CE,4,317700,16,0,2,0,0
2013,11,85322410,11,249,AM,4,227700,12221250,376,43233,4501,70
2013,12,85322410,11,386,SP,4,817600,49000,5,468,22,0
2013,6,85322410,11,399,MG,4,615100,3383500,164,84864,1508,120
2013,12,85322410,11,160,PR,1,927700,64000,2,310,2,0
2013,10,85322410,11,267,AM,4,227700,1272000,74,6917,594,3
2013,8,85322410,11,160,MG,4,817700,9618550,124,13735,1173,16
2013,11,85322410,11,190,RJ,4,727600,860,0,211,5,0
2013,5,85322410,11,161,RS,4,1017600,6200681,402,28877,4856,51
2013,6,85322410,11,160,SP,1,817800,100052179,2973,251488,1561,216
2013,8,85322410,11,160,SP,4,817700,165225046,3839,611361,47333,269
2013,6,85322410,11,160,SP,4,817600,13984180,262,35340,1944,59
2013,10,85322410,11,249,SC,4,817700,360110,10,1464,85,2
2013,7,85322410,11,455,SP,4,817700,14379871,330,56212,4465,47
2013,12,85322410,11,160,MG,4,615100,8597971,137,17839,1410,28
2013,5,85322410,11,399,SP,4,817700,333801515,2991,740726,46724,508
2013,6,85322410,11,399,SP,4,817600,29524820,687,60763,6059,39
2013,3,85322410,11,161,SC,4,817600,27000,1,426,34,0
2013,7,85322410,11,455,AM,1,717800,2031100,87,11811,136,6
2013,10,85322410,11,160,AM,1,817800,66824930,3919,254047,6105,160
2013,9,85322410,11,190,AM,1,227600,92239540,1867,297490,1277,66
2013,6,85322410,11,399,AM,1,717800,4956125,83,22555,75,23
2013,4,85322410,11,455,AM,4,227700,26596918,1085,175468,11440,281
2013,11,85322410,11,249,RS,4,1017600,895884,37,9343,1147,22
2013,3,85322410,11,267,AM,4,227700,3854000,331,8817,2060,8
2013,1,85322410,11,190,SP,4,417700,100000,1,185,11,0
2013,7,85322410,11,249,SP,4,817600,5966075,407,23877,3114,14
2013,5,85322410,11,190,SP,1,817800,25332060,1521,48774,1156,36
2013,10,85322410,11,160,SC,4,925200,264620,5,1777,77,0
2013,6,85322410,11,399,AM,4,817700,17368000,98,90955,3111,51
2013,1,85322410,11,190,RS,4,1017600,40040,6,1120,90,4
2013,6,85322410,11,161,AM,1,227600,22767000,514,79521,618,94
2013,3,85322410,11,455,AM,4,227700,6501300,156,27245,2680,27
2013,9,85322410,11,493,PR,4,915200,54000,6,3592,80,7
2013,1,85322410,11,160,AM,1,717800,54597378,6218,126213,4445,389
2013,6,85322410,11,455,DF,4,817700,4000,0,16,1,0
2013,6,85322410,11,161,SC,1,927800,2892000,120,9206,155,5
2013,4,85322410,11,351,AM,1,227600,4401100,151,13154,204,2
2013,11,85322410,11,161,SP,1,817800,22719078,1401,48976,4414,75
2013,10,85322410,11,351,AM,1,927700,10000,2,1500,1,0
2013,3,85322410,11,267,MG,4,615100,197000,4,731,69,1
2013,4,85322410,11,741,SP,4,817700,20621257,285,47570,4466,1
2013,7,85322410,11,455,BA,4,817600,4000,0,120,8,0
2013,4,85322410,11,399,SC,4,925200,38000,4,1325,31,0
2013,1,85322410,11,351,SP,4,817600,2932000,75,10300,852,7
2013,8,85322410,11,399,DF,4,817600,10000,0,970,1,0
2013,7,85322410,11,573,SP,4,817700,10834,2,47,23,0
2013,8,85322410,11,190,AM,1,417800,670000,28,3100,14,31
2013,10,85322410,11,351,AM,1,227600,5574500,159,27621,122,7
2013,1,85322410,11,267,MG,4,817700,24000,1,131,17,1
2013,9,85322410,11,355,MG,4,817600,4000,0,88,3,0
2013,10,85322410,11,249,PR,4,817600,95500,10,5580,49,7
2013,7,85322410,11,687,SP,4,817600,136000,7,419,110,1
2013,9,85322410,11,365,AM,1,817800,1350500,15,5119,10,1
2013,7,85322410,11,776,PR,4,915200,36000,5,169,38,0
2013,6,85322410,11,687,SP,4,817600,1024000,27,2368,346,1
2013,2,85322410,11,190,RS,4,1017600,1130000,35,5873,230,9
2013,10,85322410,11,455,AM,1,817800,336000,10,2557,11,5
2013,1,85322410,11,399,SP,1,817800,2953200,456,19080,250,13
2013,9,85322410,11,190,AM,1,717800,71600,1,139,2,0
2013,10,85322410,11,493,SP,1,817800,3262500,25,14909,45,5
2013,8,85322410,11,160,MG,4,817600,240000,8,687,69,1
2013,11,85322410,11,190,AM,1,817800,421800,5,1160,4,2
2013,6,85322410,11,161,MG,4,615100,828000,9,2136,51,2
2013,12,85322410,11,455,AM,1,717800,24000,0,69,0,0
2013,5,85322410,11,160,BA,4,517700,6232852,564,23751,4387,0
2013,12,85322410,11,628,SP,4,817600,6000,0,308,5,0
2013,9,85322410,11,399,PR,4,915200,105980,14,4524,235,6
2013,3,85322410,11,267,RS,4,817600,720000,35,1440,177,3
2013,9,85322410,11,161,PR,4,817600,2422000,108,12594,571,16
2013,3,85322410,11,190,SP,4,817600,1901000,66,21998,932,22
2013,1,85322410,11,399,RS,4,1017600,342110,80,20127,1461,56
2013,5,85322410,11,493,PR,4,817700,12000,2,848,159,0
2013,8,85322410,11,161,AM,1,227600,10340000,570,101784,665,145
2013,8,85322410,11,351,AM,1,227600,2091000,266,6377,203,2
2013,4,85322410,11,275,AM,4,227700,308784,20,271,132,0
2013,3,85322410,11,687,SP,4,817600,968000,11,1304,479,0
2013,1,85322410,11,160,PR,4,817600,1128000,22,2255,120,3
2013,12,85322410,11,160,RS,4,817700,10100,1,30,18,0
2013,9,85322410,11,190,PE,4,417700,200000,16,7000,123,22
2013,9,85322410,11,741,MG,4,615100,900,0,14,13,0
2013,8,85322410,11,399,RS,4,817600,28900,4,1830,49,3
2013,10,85322410,11,399,AM,4,817700,22488000,272,104354,4879,61
2013,3,85322410,11,23,CE,4,317700,2,1,62,11,0
2013,4,85322410,11,687,SC,4,817700,8000,0,180,3,0
2013,6,85322410,11,399,SC,4,817700,420000,6,3200,42,5
2013,10,85322410,11,249,MA,4,317700,2,23,1320,142,1
2013,1,85322410,11,399,AM,4,227600,12000,0,47,217,0
2013,6,85322410,11,741,PR,4,915200,214015,12,1841,183,1
2013,10,85322410,11,776,AM,1,227600,16000,7,47,11,0
2013,7,85322410,11,190,PR,1,917800,334000,19,1831,35,1
2013,12,85322410,11,351,AM,1,227600,12044000,235,28363,334,4
2013,7,85322410,11,249,MG,4,615100,1100,0,205,21,1
2013,3,85322410,11,493,RS,4,817700,10000,0,132,2,0
2013,8,85322410,11,365,AM,4,227700,798000,6,2148,86,0
2013,3,85322410,11,383,SC,4,925200,200,0,65,0,0
2013,3,85322410,11,383,RS,4,1017600,34445,7,3803,144,3
2013,7,85322410,11,161,SC,4,927600,330000,18,6149,178,4
2013,10,85322410,11,275,SP,4,817600,2500,1,14,120,0
2013,2,85322410,11,493,MG,4,817700,550,1,114,29,0
2013,12,85322410,11,190,MG,4,817700,822000,2,247,12,0
2013,10,85322410,11,741,RS,4,817700,21000,2,725,11,1
2013,6,85322410,11,190,AM,1,417800,198000,8,1038,11,10
2013,5,85322410,11,365,AM,4,227700,10000,3,1517,29,1
2013,8,85322410,11,399,BA,4,817600,24050,1,689,32,0
2013,7,85322410,11,249,PR,4,915200,119499,11,2058,86,2
2013,6,85322410,11,687,MG,4,817700,2000,1,366,18,2
2013,6,85322410,11,741,SP,4,817600,4000,0,71,1,0
2013,7,85322410,11,190,MG,1,817800,58000,9,940,8,1
2013,6,85322410,11,249,RJ,4,717700,2,1,8,4,0
2013,7,85322410,11,493,PR,4,817700,260,0,74,6,1
2013,1,85322410,11,455,SC,4,817600,40000,3,180,6,0
2013,1,85322410,11,493,SC,4,817600,1664000,9,8605,171,5
2013,6,85322410,11,741,SP,1,817800,23500,8,1891,6,1
2013,6,85322410,11,361,AM,4,227700,634000,24,4237,140,6
2013,1,85322410,11,267,PR,4,817600,822000,39,1273,175,2
2013,10,85322410,11,399,PR,4,817700,12000,1,349,6,0
2013,3,85322410,11,190,MG,4,817700,12000,2,116,14,0
2013,7,85322410,11,399,BA,4,817600,4470,0,39,8,0
2013,12,85322410,11,247,SP,4,817700,4000,0,72,4,1
2013,7,85322410,11,580,AM,4,227700,40000,1,18,3,0
2013,1,85322410,11,791,PR,4,915200,2500,0,530,2,0
2013,3,85322410,11,628,MG,4,615100,250,0,5,0,0
2013,1,85322410,11,776,RS,4,1017600,188000,8,696,106,0
2013,10,85322410,11,249,PR,4,817700,72000,6,592,32,1
2013,11,85322410,11,190,AM,4,817700,30000,0,14,1,0
2013,11,85322410,11,249,CE,4,317700,32000,1,156,20,0
2013,11,85322410,11,399,AM,4,817700,29234000,371,131307,8637,76
2013,1,85322410,11,247,SP,4,817600,8000,0,88,3,1
2013,7,85322410,11,607,AM,4,227700,3600,1,4897,26,9
2013,10,85322410,11,160,AM,4,227700,212667506,10553,873337,102191,1056
2013,2,85322410,11,161,MG,4,817600,1416000,70,3591,616,3
2013,7,85322410,11,351,SP,4,817700,3257000,110,11237,1606,9
2013,10,85322410,11,160,RS,4,1017600,12421000,371,28244,3953,73
2013,4,85322410,11,190,SP,4,817700,409054207,4368,1325960,83633,829
2013,9,85322410,11,160,SP,4,817700,170494545,4945,649551,55062,230
2013,1,85322410,11,580,AM,4,227700,10000,0,5,1,0
2013,9,85322410,11,160,SP,1,817800,35594126,2146,156263,1357,195
2013,5,85322410,11,160,SP,4,817600,12685100,431,36905,3284,106
2013,3,85322410,11,399,SP,4,817700,286791417,3670,672941,52646,421
2013,8,85322410,11,399,SP,1,817800,10817000,4217,40539,1760,38
2013,2,85322410,11,160,SP,1,817800,54109572,4928,137149,2773,245
2013,3,85322410,11,249,AM,4,227700,27889000,1168,76114,11208,93
2013,4,85322410,11,493,PR,4,915200,149070,12,2222,669,3
2013,12,85322410,11,160,BA,1,517600,4632000,122,10442,374,18
2013,4,85322410,11,161,MG,4,817700,1237000,11,1401,166,2
2013,2,85322410,11,160,MG,1,717600,2716000,11,1571,6,1
2013,5,85322410,11,580,AM,4,227700,60000,1,26,5,0
2013,2,85322410,11,741,SP,4,817700,7664300,113,23386,1567,0
2013,5,85322410,11,493,RS,4,1017600,98400,6,4457,102,9
2013,7,85322410,11,351,AM,4,227700,1819025,60,8035,1403,2
2013,4,85322410,11,399,MG,4,817700,4070500,24,20161,1218,25
2013,10,85322410,11,160,AM,1,227600,119470020,7979,442076,9715,292
2013,7,85322410,11,267,AM,4,227700,844910,78,1610,344,2
2013,11,85322410,11,493,RS,4,1017600,59720,20,1528,850,2
2013,5,85322410,11,741,SP,4,817600,59000,0,590,14,0
2013,4,85322410,11,741,SC,4,817700,33800,1,786,13,2
2013,5,85322410,11,160,SP,1,817800,105761500,3627,263622,2406,272
2013,10,85322410,11,249,PR,4,915200,4000,0,35,1,0
2013,12,85322410,11,493,SP,4,817700,1089304,109,22945,1056,69
2013,9,85322410,11,23,MG,4,615100,100000,2,73,97,0
2013,8,85322410,11,628,SP,4,817700,180059,28,6633,181,8
2013,9,85322410,11,351,SP,4,817600,140000,5,495,25,0
2013,4,85322410,11,160,PR,1,917800,85791000,802,372895,2159,190
2013,12,85322410,11,267,AM,1,227600,16000,1,87,2,0
2013,11,85322410,11,161,PR,4,915200,4643000,135,32866,1109,19
2013,8,85322410,11,399,SC,4,927800,4500,0,193,6,1
2013,10,85322410,11,365,AM,1,817800,50000,0,58,0,0
2013,11,85322410,11,160,SC,4,817600,322934,10,7264,124,4
2013,3,85322410,11,399,PR,4,915200,4741110,225,76184,2233,88
2013,6,85322410,11,161,RS,4,1017600,4288400,325,16113,4090,35
2013,4,85322410,11,399,SC,4,817700,335900,9,5454,110,5
2013,10,85322410,11,455,MG,4,615100,765500,6,3998,174,5
2013,10,85322410,11,741,PR,1,917800,132000,19,506,14,1
2013,5,85322410,11,190,AM,1,717800,1481400,45,24882,42,48
2013,6,85322410,11,249,SC,4,817700,210000,12,1730,58,1
2013,6,85322410,11,160,BA,4,517700,96000,2,146,11,0
2013,11,85322410,11,249,MG,4,615100,108300,11,6324,76,9
2013,9,85322410,11,249,DF,4,817700,10,0,16,2,0
2013,7,85322410,11,161,AM,1,717800,2388500,19,4644,14,8
2013,6,85322410,11,267,MG,4,615100,457000,12,4020,219,6
